,time,ppg,ppg2,acc_x,acc_y,acc_z,hr_quality,reference_hr,estimated_hr,sampled_estimated_hr,hr_online
30640,1225.6000000000001,511277.26552431483,-50045.48842499918,-91.2358934250168,-732.2202200262266,86.47178685003361,95.0,148.29516800000002,150.99226,,150.0
30641,1225.64,535323.1081801143,-37334.63996174517,-253.2663566930109,-800.9013085354409,126.70392560632261,95.0,148.283904,150.99226,,150.0
30642,1225.68,554357.2734777775,-27424.810112261064,261.03888498375943,-623.9408281448225,254.96766711859942,95.0,148.2728448,150.99226,,150.0
30643,1225.72,533344.8426765826,-42506.14736098684,2187.794884566575,-551.1517818227206,540.4286060202612,95.0,148.2620032,150.99226,,150.0
30644,1225.76,489099.6742659818,-45050.56103086662,3759.966596970275,1111.20310830199,1281.4190327413548,95.0,148.25139199999998,150.99226,,150.0
30645,1225.8,466426.3164377418,-35772.67610866083,2804.884061524585,1416.511419417379,856.3324408871398,95.0,148.24102399999995,151.05086,,150.0
30646,1225.84,448007.16548627644,-47010.032226637064,1095.0580563891524,1089.739082689249,431.1229905454831,95.0,148.230912,151.05086,,150.0
30647,1225.88,440093.9895464678,-60963.46346869092,-232.52416699271942,651.4893277469836,-95.38190179328393,95.0,148.22106879999995,151.05086,,150.0
30648,1225.92,441312.50693119597,-62849.727148821505,-1206.198240821171,552.8500077156966,-502.64929787160776,95.0,148.21150719999997,151.05086,,150.0
30649,1225.96,440121.6524840162,-50221.158795185765,-1522.4350641554893,784.3126858334927,-548.6063938062848,95.0,148.20224,151.05086,,150.0
30650,1226.0,436035.2588795619,-30821.154297852034,-704.8097715014918,1113.9969464057838,-477.4124831986391,95.0,148.19327999999996,151.05086,,150.0
30651,1226.04,428525.55526641815,-23809.15119561873,1473.7389711282312,1431.4978130996817,208.05810260681915,95.0,148.18463999999997,151.05086,,150.0
30652,1226.08,431057.2392361635,-17064.68428824575,2333.8797456214493,1307.3213442719816,1443.3017254893903,95.0,148.17631999999995,151.05086,,150.0
30653,1226.1200000000001,429479.1369966752,-16026.266246094892,2733.6377362127173,1050.7354714617338,1298.121659853687,95.0,148.16831999999997,151.05086,,150.0
30654,1226.16,443441.4500605997,-20792.00303185054,1814.7496254166513,399.4126240978503,791.460104895509,95.0,148.16063999999997,151.05086,,150.0
30655,1226.2,460916.03712153644,-42884.91051328421,756.1272725305057,-117.4812661907444,347.74795721981627,95.0,148.15327999999997,151.08188,,150.0
30656,1226.24,472950.2895156515,-62980.48665603934,98.37381604347894,-511.5320533990678,109.90586944254682,95.0,148.14623999999998,151.08188,,150.0
30657,1226.28,484761.6038272142,-65678.00075456382,-172.6291659890019,-795.6579700716547,77.17146734710882,95.0,148.13952,151.08188,,150.0
30658,1226.32,499579.0161421598,-59253.86330504023,-209.91172645808172,-767.7200336421851,95.22068385479568,95.0,148.13311999999996,151.08188,,150.0
30659,1226.3600000000001,513260.44228604855,-56636.968161406745,626.8270828612234,-472.85533348440856,373.2161362091276,95.0,148.12704,151.08188,,150.0
30660,1226.4,479406.05580925813,-74943.53042094961,2618.8081494454646,-294.2503456518224,831.9744349943821,95.0,148.12128,151.08188,,150.0
30661,1226.44,444748.53619993856,-69443.92842398882,3730.0540631928825,1349.9835753879618,1268.1721556263733,95.0,148.11584000000002,151.08188,,150.0
30662,1226.48,449461.7285592351,-43735.384801368644,2486.797617540875,1471.94205470644,792.9177688113449,95.0,148.11072,151.08188,,150.0
30663,1226.52,452680.42404939345,-33749.05982567227,759.0050998957915,1075.8316078542575,265.0705756284694,95.0,148.10592,151.08188,,150.0
30664,1226.56,452350.31269584433,-37171.13262387026,-525.3519313114056,710.8175445952916,-226.51797673546196,95.0,148.10144,151.08188,,150.0
30665,1226.6000000000001,447612.43518449017,-46726.227399159194,-1229.9250987985906,547.6791502002349,-650.0767013120325,95.0,148.09727999999998,151.08704,,150.0
30666,1226.64,436303.30904800404,-45487.747923622155,-1295.0858736136113,793.1994423523602,-621.8376322691885,95.0,148.09344000000002,151.08704,,150.0
30667,1226.68,423475.4504013923,-38569.72763522487,-62.48966499904509,1114.9542684476125,-245.88470043983637,95.0,148.08992000000003,151.08704,,150.0
30668,1226.72,415579.9475080439,-37654.94358282356,1642.8633915779253,1072.6261233956848,506.4942225364789,95.0,148.08672,151.08704,,150.0
30669,1226.76,412383.12240499904,-35923.870544805955,2669.435591603542,1300.4637824825359,1403.9757247958942,95.0,148.08384000000004,151.08704,,150.0
30670,1226.8,416390.8335641846,-37673.24747234569,2505.6541174568665,793.449263236443,1315.563538504589,95.0,148.08128000000002,151.08704,,150.0
30671,1226.84,442452.215943876,-37488.018870108746,1341.9395366538506,245.35775798463857,744.3702227894985,95.0,148.07904000000002,151.08704,,150.0
30672,1226.88,475418.96124529315,-42446.97208226933,400.09650804642945,-162.63773803855986,306.73424608498925,95.0,148.07712,151.08704,,150.0
30673,1226.92,501663.80603481847,-43234.42333650814,-22.568880763318788,-468.1463546836394,100.15781222630854,95.0,148.07551999999998,151.08704,,149.27887369601603
30674,1226.96,523432.47557843296,-36500.104351416114,-178.73753135244232,-641.7336948455015,100.24328611285355,95.0,148.07424000000003,151.08704,,149.0
30675,1227.0,535096.7419822756,-30559.346143446382,-216.58707190965066,-625.6152112388792,150.34828763860259,95.0,148.07328,151.06667,,149.0
30676,1227.04,526284.2130358304,-40610.95790952045,863.5725604381009,-390.13699465037485,469.11122096546524,95.0,148.07263999999998,151.06667,,149.0
30677,1227.08,465838.7277942666,-70577.45233985285,3164.038404901641,-124.98411660243389,1043.8019914319525,95.0,148.07231744000003,151.06667,,149.0
30678,1227.1200000000001,436802.7096731158,-63546.87434626688,3374.2634184151684,1305.3392916450225,1216.6652251219623,95.0,148.07230976000002,151.06667,,149.0
30679,1227.16,439594.2456294646,-51338.05534772576,2275.863395591834,1228.949074460073,777.3429220748944,95.0,148.0726144,151.06667,,149.0
30680,1227.2,452274.9708409866,-45137.8752950041,687.0887177064844,812.2908044865829,244.82130668190496,95.0,148.0732288,151.06667,,149.0
30681,1227.24,467437.494824076,-36254.0339831271,-629.5835299124456,622.065758434877,-281.80272469536897,95.0,148.0741504,151.06667,,149.0
30682,1227.28,477698.3988001853,-23637.38564754104,-1317.7806863458188,620.9825245207303,-708.9126226036516,95.0,148.07537664,151.06667,,149.0
30683,1227.32,478003.3874834417,-6862.7925303626,-1140.1288411448536,885.7355154270995,-735.0857874291128,95.0,148.07690495999998,151.06667,,149.0
30684,1227.3600000000001,475016.33851557324,7726.778434950409,-30.49883731037039,1119.2580329046502,-391.68731261931447,95.0,148.07873279999998,151.06667,,149.0
30685,1227.4,464612.4226058602,9357.600096960387,1667.5555043333015,1181.5111108884057,501.7777471557781,95.0,148.0808576,151.01906,,149.0
30686,1227.44,440964.6084564622,-1680.752838258828,2484.3557891760424,1406.3912238568475,1318.983725027588,95.0,148.08327680000002,151.01906,,149.0
30687,1227.48,422631.3042522821,-24815.25440320978,2330.6481690972,938.9981357960578,1215.9364513852825,95.0,148.08598784,151.01906,,149.0
30688,1227.52,435728.68689603603,-41366.79943120352,1341.258848199017,313.4950528631109,724.5742606071576,95.0,148.08898816000004,151.01906,,149.0
30689,1227.56,463299.4641170999,-52357.92532927829,520.8266634140631,-124.64157073207684,376.764965853401,95.0,148.09227520000002,151.01906,,149.0
30690,1227.6000000000001,488572.6924881396,-54879.03945973008,186.16804220959477,-522.2587407655005,182.5990911014548,95.0,148.0958464,151.01906,,149.0
30691,1227.64,511680.57032234315,-43995.77960988112,-73.86738924131001,-759.7041051340611,202.0076683371397,95.0,148.09969920000003,151.01906,,149.0
30692,1227.68,531794.1659591767,-29631.05849858624,-135.80858581142337,-726.1562288304624,150.15622883046237,95.0,148.10383104000005,151.01906,,149.0
30693,1227.72,529733.820390203,-34035.879930363524,1292.7477434052262,-483.7049513130587,409.7778733549916,95.0,148.10823936000006,151.01906,,149.0
30694,1227.76,486838.9767838998,-47594.18659025404,3190.1622635343847,142.60162178130997,1054.6863719763821,95.0,148.11292160000005,151.01906,,149.0
30695,1227.8,450151.9626689365,-45992.125982993064,3304.4700357162787,1226.7323856721187,1089.3808309403184,95.0,148.11787520000001,150.94765,,149.0
30696,1227.84,431625.915116296,-50869.76842826686,1981.6687211358928,1343.081656534378,631.5682338819113,95.0,148.12309760000002,150.94765,,149.0
30697,1227.88,420980.1638570324,-62219.58564127348,416.35471966103455,988.2985940110094,123.54374014968658,95.0,148.12858624000003,150.94765,,149.0
30698,1227.92,423396.83155339904,-66474.65395179881,-760.9219815052444,653.7373614013649,-377.69423253895485,95.0,148.13433856000003,150.94765,,149.0
30699,1227.96,428550.6810267649,-58741.05367489656,-1435.0427864605795,628.4455362129247,-622.3791750742964,95.0,148.14035200000006,150.94765,,149.0
30700,1228.0,427198.05033977336,-40271.80882829673,-1038.1400550623825,957.841692797851,-579.50380862866,95.0,148.14662400000006,150.94765,,149.0
30701,1228.04,420487.6119091608,-27187.93157906872,628.9672419340438,1332.8688572347844,-145.71037422468453,95.0,148.15315200000006,150.94765,,149.0
30702,1228.08,419530.24369039293,-23484.435770263455,2095.192175694071,1131.721657873833,963.6258973008421,95.0,148.15993344000006,150.94765,,149.0
30703,1228.1200000000001,419957.5503479906,-21958.81100737096,2593.4188085515025,1077.6189899743058,1431.7998185771967,95.0,148.16696576000007,150.94765,,149.0
30704,1228.16,430137.09809282835,-22828.394694887946,1710.0900333067525,470.76255810978023,892.0993374056791,95.0,148.17424640000004,150.94765,,149.0
30705,1228.2,447367.5780783143,-38813.17076615342,923.171439808281,-23.885709390451836,484.11429060954816,95.0,148.18177280000003,150.85194,,149.0
30706,1228.24,463570.91734869283,-58754.84063027806,333.13548373141793,-275.2684240221433,230.2009215991791,95.0,148.18954240000002,150.85194,,149.0
30707,1228.28,478551.6965132852,-65076.70174485445,-70.19883676369983,-681.4390127261479,69.5866080125173,95.0,148.19755264,150.85194,,149.0
30708,1228.32,494365.13844507607,-58812.51397095233,-138.4252062595054,-808.2969884186575,55.06410892042395,95.0,148.20580096,150.85194,,149.0
30709,1228.3600000000001,509177.07733195066,-52646.09015063063,846.5313634156273,-550.1105501686212,358.8582073924206,95.0,148.2142848,150.85194,,149.0
30710,1228.4,497579.3838965951,-60459.09570954538,2556.3480134124366,-292.8637866582849,749.4523822372396,95.0,148.2230016,150.85194,,149.0
30711,1228.44,454463.4733664287,-69330.50536437938,3446.884628521587,841.4329955580579,1100.2040480295273,95.0,148.2319488,150.85194,,149.0
30712,1228.48,441104.20583802037,-54356.651905965045,2599.7255842464338,1320.793189039332,838.700048384964,95.0,148.24112383999997,150.85194,,149.0
30713,1228.52,453214.1922306324,-36176.77243021494,1069.7838406297287,1034.6394588439907,313.64248401904086,95.0,148.25052415999997,150.85194,,149.0
30714,1228.56,460267.72615355585,-31949.240338908432,-272.21532193156395,818.6754524260986,-144.1313376412225,95.0,148.26014719999998,150.85194,,149.0
30715,1228.6000000000001,456405.99704326753,-35338.074746852144,-1126.0748689025868,786.0858431883961,-586.9479331676274,95.0,148.26999039999993,150.72745,,149.0
30716,1228.64,444639.9572507349,-35742.42354146231,-1361.575281694418,987.4291546130652,-770.5483098334918,95.0,148.28005119999992,150.72745,,149.0
30717,1228.68,433202.2374471403,-29232.578200863,-390.01531473837883,1190.8643001726825,-415.6525187201373,95.0,148.2903270399999,150.72745,,149.0
30718,1228.72,419626.15600311756,-31101.696305323545,1909.9795880056406,1199.9659078611087,393.20399184586245,95.0,148.30081535999992,150.72745,,149.0
30719,1228.76,420985.677019575,-26758.284756282013,2305.659211190596,1502.8407758697526,1515.824866396379,95.0,148.31151359999996,150.72745,,149.0
30720,1228.8,421817.1262332446,-22580.20359683799,2271.002718990796,937.2639639519122,1403.894092577233,95.0,148.32241919999996,150.72745,,149.0
30721,1228.84,438549.91861675074,-25616.232503956693,1578.992350858518,189.07474755705988,710.7162411705169,95.0,148.33352959999996,150.72745,,149.0
30722,1228.88,475200.57489052834,-28742.033714421897,485.58248515216184,-121.11049447901536,371.4005549688862,95.0,148.34484224,150.72745,,149.0
30723,1228.92,505883.53641414933,-29267.99022568601,66.12201548738568,-440.34008162451664,164.65559090254334,95.0,148.35635455999997,150.72745,,149.0
30724,1228.96,529172.0609017996,-22475.300425949797,-98.16255373279797,-740.6963700032488,96.67750358218653,95.0,148.36806399999998,150.72745,,149.0
30725,1229.0,545755.0909032724,-13379.178925733264,12.562729955082176,-765.9011448066951,155.84790607133294,95.0,148.37996799999996,150.57053,,149.0
30726,1229.04,543519.5877590269,-19513.79108392557,1170.082141605142,-479.3734050317805,411.36364259839604,95.0,148.39206399999998,150.57053,,149.0
30727,1229.08,505207.238300831,-40382.70945895142,2737.3194129164904,182.0427156409172,1068.3484689540696,95.0,148.40434688,150.57053,,149.0
30728,1229.1200000000001,461782.52672073484,-45792.1433122345,3038.1416276673385,1177.0405782746034,1279.8877396982737,95.0,148.41681152,150.57053,,149.0
30729,1229.16,448228.01322508487,-37964.77939858099,2089.105434896375,1356.2102649904475,816.8250815757781,95.0,148.4294528,150.57053,,149.0
30730,1229.2,454754.9131021278,-32403.311685966983,674.0804077844097,946.8158390070205,265.08738109292506,95.0,148.4422656,150.57053,,149.0
30731,1229.24,466662.9843849419,-28373.718890685333,-590.4223749833563,682.3359570927817,-268.2622677153104,95.0,148.4552448,150.57053,,149.0
30732,1229.28,478359.8902038747,-21695.517416001727,-1335.3453742989666,655.0779877449279,-699.4867485113884,95.0,148.46838527999995,150.57053,,149.0
30733,1229.32,480933.4959340289,-7640.442941755737,-1175.2095164534164,932.7656507247115,-702.217967675429,95.0,148.48168191999994,150.57053,,149.0
30734,1229.3600000000001,471513.78572667995,6259.270974240738,474.28847988096027,1359.6540712797143,-202.01662764512992,95.0,148.49512959999998,150.57053,,149.0
30735,1229.4,452895.2213259983,4398.524530245766,2191.7381716124723,1409.494071288196,960.8377042841875,95.0,148.50872319999996,150.38058,,149.0
30736,1229.44,434079.49828417046,-5761.550680960331,2568.782472780306,1285.3705939419194,1495.5236606641447,95.0,148.5224576,150.38058,,149.0
30737,1229.48,423193.16037207365,-24766.451109927766,2055.6332623096723,710.2473348253031,1039.8275967514314,95.0,148.53632767999997,150.38058,,149.0
30738,1229.52,439179.6190451707,-44565.75487283437,1205.0280418481211,-12.015561103639527,531.6779435966405,95.0,148.55032831999998,150.38058,,149.0
30739,1229.56,473026.89761237305,-52134.502213387095,354.05372004748483,-398.144283313548,235.8670370947099,95.0,148.5644544,150.38058,,149.0
30740,1229.6000000000001,499725.1861630545,-47635.937580974496,-78.33911296040318,-743.3473261146603,123.83135609249365,95.0,148.57870079999995,150.38058,,149.0
30741,1229.64,519041.1374974835,-34853.36175385195,-245.05752922655785,-883.9611582234388,143.13667965624794,95.0,148.59306239999998,150.38058,,149.0
30742,1229.68,535868.25600547,-23331.5729881506,257.644136867777,-649.768771380798,255.082581649715,95.0,148.60753407999997,150.38058,,149.0
30743,1229.72,534859.8581617811,-27160.596118179492,1585.5208094073757,-374.1119074962999,405.3528113670001,95.0,148.62211071999997,150.38058,,149.0
30744,1229.76,503374.58920822566,-38220.522520329854,2996.370374588117,425.8564006465755,976.9775081399368,95.0,148.6367872,150.38058,,149.0
30745,1229.8,466665.9866719782,-37574.092700334986,3101.0616237147224,1281.785539624809,1128.7349201050095,95.0,148.6515584,150.1625,,149.0
30746,1229.84,447180.75484745344,-39712.977624239764,1884.820878308326,1307.6014105269496,638.6311776645294,95.0,148.66641919999995,150.1625,,149.0
30747,1229.88,441881.0786413524,-47295.53445553243,336.0692777627321,1013.9089351151832,103.69522640686978,95.0,148.68136447999996,150.1625,,149.0
30748,1229.92,445553.4553797388,-48856.31466396033,-943.2428349352681,706.9658544564356,-408.4086337532264,95.0,148.69638911999996,150.1625,,149.0
30749,1229.96,452890.3921912527,-44428.18637823605,-1497.2567552157682,614.4945359099501,-543.8519274108763,95.0,148.71148799999995,150.1625,,149.0
30750,1230.0,453947.3334677418,-31207.781333607352,-915.0867944803413,908.3044018398863,-416.09132788333716,95.0,148.72665599999993,150.1625,,149.0
30751,1230.04,444608.2283783871,-17812.24749522809,722.1631746358393,1195.8282974673334,-67.13153113623383,95.0,148.74188799999996,150.1625,,149.0
30752,1230.08,440423.1583120391,-11738.914618975496,2014.791579648603,1116.972428349418,881.5831592972057,95.0,148.75717887999994,150.1625,,149.0
30753,1230.1200000000001,438753.93466007616,-10536.211034969447,2479.921086536262,957.805107162988,1406.2738063007503,95.0,148.77252351999994,150.1625,,149.0
30754,1230.16,443524.77130752505,-10055.44029863931,2045.3616766953232,665.7382027701576,1118.6560335300937,95.0,148.7879167999999,150.1625,,149.0
30755,1230.2,463995.40314053843,-16202.676410180988,1060.6521908314962,165.27818750691506,675.105719035116,95.0,148.80335359999992,149.93092,,149.0
30756,1230.24,487702.98579932575,-29867.585243603397,293.15384450049453,-239.40318387905455,250.4840841869891,95.0,148.81882879999992,149.93092,,149.0
30757,1230.28,507880.74206366134,-35940.11637850711,-145.1835566212053,-594.4033996148015,105.98185681380457,95.0,148.83433727999991,149.93092,,149.0
30758,1230.32,524442.1704953002,-29632.359411593214,-291.2124169660304,-791.7187203450109,102.08438389649675,95.0,148.8498739199999,149.93092,,149.0
30759,1230.3600000000001,540487.9319864428,-20077.45640263585,234.6805147936899,-639.3539215426104,274.5317402229824,95.0,148.86543359999993,149.93092,,149.0
30760,1230.4,529069.9660981738,-29139.693633095678,1933.065386500714,-415.10624305443497,614.2002955956365,95.0,148.88101119999996,149.93092,,149.0
30761,1230.44,488602.35452876356,-43641.93995703912,3283.746300074991,563.4116574856719,1014.6742372307034,95.0,148.89660159999994,149.93092,,149.0
30762,1230.48,475289.2261976442,-29511.051991079454,2851.893370841736,1366.8266773833532,974.8089058569758,95.0,148.91219967999993,149.93092,,149.0
30763,1230.52,491118.1421557076,-7752.87900803887,1406.279100650617,1081.714986008383,452.9159664201193,95.0,148.92780031999993,149.93092,,149.0
30764,1230.56,504962.9220186915,303.70957663789204,27.431320199145716,860.2091163964283,-48.562360037580675,95.0,148.94339839999992,149.93092,,149.0
30765,1230.6000000000001,517387.57472029596,3975.4733833240466,-952.5231727203036,634.6129327767702,-623.3411247315969,95.0,148.95898879999993,149.7044,,149.0
30766,1230.64,520711.36492780014,5756.276753422196,-1261.4765350394052,664.4697643208177,-758.0403142389098,95.0,148.9745663999999,149.7044,,149.0
30767,1230.68,507549.3873193445,8171.386920386168,-548.9148956859067,972.7044766511301,-461.4048430842592,95.0,148.99012607999992,149.7044,,149.0
30768,1230.72,485981.71338339086,9583.360358454502,989.7528869042476,1225.475430105375,71.97330888112384,95.0,149.00566271999995,149.7044,,149.0
30769,1230.76,476054.9130900672,10782.832321661372,1998.8814577330202,1246.0095543432599,1095.4493961860019,95.0,149.02117119999994,149.7044,,149.0
30770,1230.8,473773.332706586,11420.589464121984,2235.3473247647103,967.214625271488,1432.7403535028209,95.0,149.03664639999994,149.7044,,149.0
30771,1230.84,477188.32791611005,5664.756740894356,1911.031996969763,464.6241853232616,881.6910922828512,95.0,149.05208319999994,149.7044,,149.0
30772,1230.88,503288.0082670706,-577.6756711149396,952.6693420515314,32.336556343615285,503.2439333273884,95.0,149.06747647999995,149.7044,,149.0
30773,1230.92,535082.1658795568,-2156.798873674584,370.7882019139861,-329.7223627036565,233.26977704975704,95.0,149.08282111999995,149.7044,,149.0
30774,1230.96,563069.8311305916,6583.712316489791,-31.751589239460145,-701.954694373967,95.65589242112148,95.0,149.09811199999996,149.7044,,149.0
30775,1231.0,583210.1038380734,20900.055196686775,-184.78783415034695,-867.0722439039796,38.14448780795921,95.0,149.11334399999998,149.5032,,149.0
30776,1231.04,587819.7464615026,21500.037981559733,566.5194975416441,-658.949227943188,276.959130561724,95.0,149.12851199999992,149.5032,,149.0
30777,1231.08,553906.617389395,-2033.222688898386,2291.2369368099894,-111.84853608254701,849.4179616736822,95.0,149.1436108799999,149.5032,,149.0
30778,1231.1200000000001,504652.2472035999,-17307.87188716031,3131.561899876123,883.6229744953653,1063.5348615463104,95.0,149.1586355199999,149.5032,,149.0
30779,1231.16,496220.71711485763,-6839.948022095105,2435.636834543921,1431.521110459063,758.7695325198736,95.0,149.1735807999999,149.5032,,149.0
30780,1231.2,510897.17672539037,2969.619897408663,1226.4913650821877,1038.647798248259,304.1759654793384,95.0,149.18844159999992,149.5032,,149.0
30781,1231.24,532472.336097498,15887.383362218625,-177.06407239257476,796.0478627056655,-226.64875137343253,95.0,149.20321279999987,149.5032,,149.0
30782,1231.28,551317.0659204866,26953.86727503296,-1069.4524113783552,564.6721494698634,-614.7262056891776,95.0,149.2178892799999,149.5032,,149.0
30783,1231.32,560771.3139098495,35181.40707785983,-1083.133942386406,557.1874028256638,-612.2188957615044,95.0,149.2324659199999,149.5032,,149.0
30784,1231.3600000000001,555546.2035450452,44152.048129040326,-111.6843145679901,883.2448277702244,-281.9175764724488,95.0,149.2469375999999,149.5032,,149.0
30785,1231.4,532089.470615502,43133.975770538455,1570.4407166970545,1157.210650294906,544.2214086985861,95.0,149.26129919999988,149.3426,,149.0
30786,1231.44,509644.8045535704,35304.43666688696,2353.2361728742244,1286.161081813786,1377.7293095942503,95.0,149.27554559999984,149.3426,,149.0
30787,1231.48,500542.66192672716,26507.923761701953,2064.916658931399,1152.2462388701636,1276.465159120625,95.0,149.28967167999986,149.3426,,149.0
30788,1231.52,506540.3478372066,9524.30458316658,1499.612864189003,330.6326535199531,741.4588749454049,95.0,149.30367231999983,149.3426,,149.0
30789,1231.56,540292.2100955222,3854.2924933304253,590.6456234519521,-138.58982173447558,315.5381496666592,95.0,149.3175423999998,149.3426,,149.0
30790,1231.6000000000001,569903.6851112699,6466.663994045859,-29.610347671537852,-502.9745527906265,146.7284102381774,95.0,149.33127679999984,149.3426,,149.0
30791,1231.64,591069.0678144709,19245.96756142224,-286.7734927631077,-745.2357415569589,58.76425844304105,95.0,149.34487039999985,149.3426,,149.0
30792,1231.68,608352.4644614484,33289.24713820863,-63.659075871268726,-727.0967486924415,51.27208110150318,95.0,149.35831807999986,149.3426,,149.0
30793,1231.72,610922.8519886642,32783.51663597391,1072.3835113587443,-539.5053923741505,276.90884883744894,95.0,149.37161471999985,149.3426,,149.0
30794,1231.76,581621.6733667767,15062.916883700022,2695.044463823957,-109.71403150050816,789.0896818710371,95.0,149.38475519999986,149.3426,,149.0
30795,1231.8,542920.3312879778,6734.3120981111915,3289.3643999891738,894.3743945806539,1128.915077545055,95.0,149.39773439999985,149.23096,,149.0
30796,1231.84,529751.2343817475,13796.972182171801,2345.8292048815724,1428.1859518305896,732.4524952788331,95.0,149.41054719999985,149.23096,,149.0
30797,1231.88,538639.6937631312,16854.170360525586,854.8773625076634,927.5530097656055,227.92646743500072,95.0,149.42318847999988,149.23096,,149.0
30798,1231.92,552890.3218586404,18708.368396233018,-477.9775203960477,644.6300253822776,-260.538998005508,95.0,149.43565311999984,149.23096,,149.0
30799,1231.96,560969.7137825778,27346.35175775835,-1246.980084953515,720.7590770343123,-600.2530256781041,95.0,149.44793599999986,149.23096,,149.0
30800,1232.0,555812.6624927137,42127.06803721271,-1013.5525390227273,1048.1826401308429,-547.689506882039,95.0,149.46003199999987,149.23096,,149.0
30801,1232.04,539523.715390831,52869.464897731865,344.90154167227877,1338.8444635529936,-167.9323628774614,95.0,149.47193599999989,149.23096,,149.0
30802,1232.08,529757.7443574938,55699.18141631077,1759.1561509702847,1314.4493301584296,607.721607619769,95.0,149.4836505599999,149.23096,,149.0
30803,1232.1200000000001,531739.5999294966,56935.12117210693,2239.4409605993164,952.2722696728176,1339.9189101457596,95.0,149.4951782399999,149.23096,,149.37074578636222
30804,1232.16,531198.8027679285,49917.30385994095,2208.1563725188444,646.8602940938245,1055.2271650193127,95.0,149.50652159999987,149.23096,,150.0
30805,1232.2,549635.7505299144,41011.48318123082,1295.250596941834,85.11866772501685,630.1611706315337,95.0,149.51768319999985,149.15947,,150.0
30806,1232.24,579113.4971998025,37776.30488483286,447.39746712370123,-249.74758728713613,209.5141738448462,95.0,149.52866559999984,149.15947,149.1073,150.0
30807,1232.28,601605.6795524549,42045.35973795146,-92.31999407484106,-687.6799863609549,-24.959998993840934,95.0,149.53947135999985,149.15947,,150.0
30808,1232.32,616709.6163022736,51586.0024020846,-183.6695316240668,-968.5396676041764,-5.099546732967852,95.0,149.55010303999984,149.15947,,150.0
30809,1232.3600000000001,625006.0580110367,54862.846965335644,484.8644403291745,-736.05014313056,273.49096512468145,95.0,149.56056319999985,149.15947,,150.0
30810,1232.4,603592.7865709511,38884.56535952979,2079.4045246180876,-217.61280115282156,783.5141438468951,95.0,149.57085439999983,149.15947,,150.0
30811,1232.44,560634.6417345022,25016.36758699657,3055.1761330476816,642.5438873599109,1119.2478481789701,95.0,149.58097919999986,149.15947,,150.0
30812,1232.48,553885.457976137,39796.13585077482,2675.1477948712068,1430.8449422409544,1016.204585218357,95.0,149.59094015999986,149.15947,,150.0
30813,1232.52,567039.4787280391,53797.058626940125,1378.820500565174,1075.3444225011533,423.2789161858493,95.0,149.60073983999985,149.15947,,150.0
30814,1232.56,590489.1529286706,63265.33856270901,-7.436196192940258,744.7620198672221,-30.88278663122128,95.0,149.61038079999986,149.15947,,150.0
30815,1232.6000000000001,605902.200173643,64061.069418868006,-850.6573253295268,501.4923186094589,-484.75618743860224,95.0,149.61986559999986,149.11945,,150.0
30816,1232.64,604347.6481184538,64484.35113007112,-1119.6785421676288,649.028665063588,-680.9582991955668,95.0,149.62919679999987,149.11945,,150.0
30817,1232.68,585967.6256916136,69002.82523272475,-511.3083763830732,1034.8378260466131,-439.8061358043463,95.0,149.63837695999987,149.11945,,150.0
30818,1232.72,560132.9953096668,67808.23446209557,1068.7420834400734,1293.3497874573734,156.79912358812288,95.0,149.64740863999987,149.11945,,150.0
30819,1232.76,547520.0249051561,64895.6495062879,2167.331503494145,1322.0873030282592,1076.029927720218,95.0,149.6562943999999,149.11945,,150.0
30820,1232.8,551550.6608160693,66275.90313306573,2212.871235896463,1126.5826712177225,1509.1306113902838,95.0,149.66503679999988,149.11945,,150.0
30821,1232.84,560182.0202607921,59325.04512089225,1822.3941827653207,378.4646746467238,906.9952052461502,95.0,149.67363839999987,149.11945,,150.0
30822,1232.88,593247.569201406,57389.08169550497,926.8582405382236,-119.20790148053332,439.0300319784041,95.0,149.68210175999988,149.11945,,150.0
30823,1232.92,624344.6540432844,62605.529850469335,259.9345059897439,-420.27055220426126,170.3495930678224,95.0,149.69042943999986,149.11945,,150.0
30824,1232.96,648494.0164705281,76606.53437019048,-165.74246239771037,-742.0975294367182,56.903015040915854,95.0,149.69862399999985,149.11945,,150.0
30825,1233.0,664839.792666615,89297.63449798776,-170.61796736154747,-828.797567484495,48.96194601240405,95.0,149.70668799999987,149.12091,,150.0
30826,1233.04,661806.3653615246,84841.12456979929,650.751941204071,-635.0457299208913,310.60755547733817,95.0,149.71462399999987,149.12091,,150.0
30827,1233.08,616685.9648808453,55141.70926688591,2491.1264182265672,-92.60702557369638,990.0648811529397,95.0,149.72243199999988,149.12091,,150.0
30828,1233.1200000000001,570428.2295010764,41225.566637485,3151.7124095630793,800.4841127337568,1311.455967179535,95.0,149.73011199999988,149.12091,,150.0
30829,1233.16,573120.7123869723,55859.68168194714,2320.9782959415124,1334.1812007515216,781.0272271419043,95.0,149.73766399999985,149.12091,,150.0
30830,1233.2,591054.1768785273,65454.51046009622,1101.8021722932203,925.4873734197297,319.8039712550252,95.0,149.74508799999987,149.12091,,150.0
30831,1233.24,617021.6867691095,77637.22148011136,-279.43053792094094,694.8666221184423,-224.58437687888346,95.0,149.7523839999999,149.12091,,150.0
30832,1233.28,635937.8420899252,89660.6575446684,-1197.9740541928436,613.8432806224039,-727.1634669630495,95.0,149.75955199999984,149.12091,,150.0
